/usr/local/mysql/bin/mysqld, Version: 5.7.14 (MySQL Community Server (GPL)). started with:
Tcp port: 3306  Unix socket: /tmp/mysql.sock
Time                 Id Command    Argument
2016-08-25T19:06:43.103702Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.103854Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('6', '0', 'ROBBY', 'DEMOCRAT', 'SENATOR', '8')
2016-08-25T19:06:43.104050Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.104244Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('7', '0', 'TOM', 'DEMOCRAT', 'SENATOR', '8')
2016-08-25T19:06:43.104413Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.104571Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('8', '0', 'ROCKY', 'DEMOCRAT', 'GOVERNOR', '8')
2016-08-25T19:06:43.104724Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.104918Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('9', '0', 'JENNY', 'DEMOCRAT', 'GOVERNOR', '7')
2016-08-25T19:06:43.105101Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.105302Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('10', '0', 'TOM1', 'DEMOCRAT', 'SENATOR', '7')
2016-08-25T19:06:43.105485Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.105700Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('11', '0', 'TOM2', 'DEMOCRAT', 'PRESIDENT', '7')
2016-08-25T19:06:43.105879Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.106046Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('12', '0', 'TOM3', 'DEMOCRAT', 'SENATOR', '8')
2016-08-25T19:06:43.106223Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.106391Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('13', '0', 'TOM4', 'DEMOCRAT', 'SENATOR', '8')
2016-08-25T19:06:43.106569Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.106750Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('14', '0', 'TOM5', 'DEMOCRAT', 'PRESIDENT', '8')
2016-08-25T19:06:43.106936Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.107201Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('15', '0', 'TOM6', 'DEMOCRAT', 'SENATOR', '2')
2016-08-25T19:06:43.107366Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.107526Z	 1256 Query	INSERT INTO `election`.`candidates` (`id`, `version`, `name`, `party`, `position`, `state_id`) VALUES ('16', '0', 'TOM7', 'DEMOCRAT', 'SENATOR', '2')
2016-08-25T19:06:43.108131Z	 1256 Query	commit
2016-08-25T19:06:43.108421Z	 1256 Query	SET autocommit=1
2016-08-25T19:06:43.554476Z	 1256 Query	set session transaction read only
2016-08-25T19:06:43.554737Z	 1256 Query	SET autocommit=0
2016-08-25T19:06:43.580283Z	 1256 Query	select count(candidate0_.id) as col_0_0_ from candidates candidate0_
2016-08-25T19:06:43.583562Z	 1256 Query	select candidate0_.id as id1_0_, candidate0_.name as name2_0_, candidate0_.party as party3_0_, candidate0_.position as position4_0_, candidate0_.state_id as state_id6_0_, candidate0_.version as version5_0_ from candidates candidate0_ limit 3
2016-08-25T19:06:43.591601Z	 1256 Query	select state0_.id as id1_2_0_, state0_.electoral_votes as electora2_2_0_, state0_.state as state3_2_0_, state0_.version as version4_2_0_ from states state0_ where state0_.id=3
2016-08-25T19:06:43.599042Z	 1256 Query	select state0_.id as id1_2_0_, state0_.electoral_votes as electora2_2_0_, state0_.state as state3_2_0_, state0_.version as version4_2_0_ from states state0_ where state0_.id=4
2016-08-25T19:06:43.599735Z	 1256 Query	select state0_.id as id1_2_0_, state0_.electoral_votes as electora2_2_0_, state0_.state as state3_2_0_, state0_.version as version4_2_0_ from states state0_ where state0_.id=5
2016-08-25T19:06:43.601568Z	 1256 Query	commit
2016-08-25T19:06:43.601739Z	 1256 Query	SET autocommit=1
2016-08-25T19:06:43.602029Z	 1256 Query	select @@session.tx_read_only
2016-08-25T19:06:43.602237Z	 1256 Query	set session transaction read write
2016-08-25T19:06:43.650807Z	 1256 Query	select voters0_.candidate_id as candidat1_1_0_, voters0_.voter_id as voter_id2_1_0_, voter1_.id as id1_3_1_, voter1_.age as age2_3_1_, voter1_.gender as gender3_3_1_, voter1_.name as name4_3_1_, voter1_.version as version5_3_1_ from candidates_voters voters0_ inner join voters voter1_ on voters0_.voter_id=voter1_.id where voters0_.candidate_id=1
2016-08-25T19:06:43.653240Z	 1256 Query	select voters0_.candidate_id as candidat1_1_0_, voters0_.voter_id as voter_id2_1_0_, voter1_.id as id1_3_1_, voter1_.age as age2_3_1_, voter1_.gender as gender3_3_1_, voter1_.name as name4_3_1_, voter1_.version as version5_3_1_ from candidates_voters voters0_ inner join voters voter1_ on voters0_.voter_id=voter1_.id where voters0_.candidate_id=2
2016-08-25T19:06:43.653920Z	 1256 Query	select voters0_.candidate_id as candidat1_1_0_, voters0_.voter_id as voter_id2_1_0_, voter1_.id as id1_3_1_, voter1_.age as age2_3_1_, voter1_.gender as gender3_3_1_, voter1_.name as name4_3_1_, voter1_.version as version5_3_1_ from candidates_voters voters0_ inner join voters voter1_ on voters0_.voter_id=voter1_.id where voters0_.candidate_id=3
2016-08-25T19:06:44.127597Z	 1256 Quit	
2016-08-25T19:06:44.128294Z	 1254 Quit	
2016-08-25T19:06:44.128294Z	 1252 Quit	
2016-08-25T19:06:44.128322Z	 1255 Quit	
2016-08-25T19:06:44.128325Z	 1253 Quit	
2016-08-25T19:06:44.128325Z	 1251 Quit	
2016-08-25T19:06:44.128380Z	 1250 Quit	
2016-08-25T19:06:44.128381Z	 1249 Quit	
2016-08-25T19:06:44.128415Z	 1248 Quit	
2016-08-25T19:06:44.128477Z	 1247 Quit	
2016-08-25T19:12:53.118571Z	 1246 Quit	
2016-08-25T19:12:53.118824Z	 1245 Quit	
2016-08-25T19:12:53.119136Z	 1244 Quit	
2016-08-25T19:12:53.119387Z	 1243 Quit	
2016-08-25T19:12:53.119612Z	 1242 Quit	
2016-08-25T19:12:53.119849Z	 1241 Quit	
2016-08-25T19:12:53.120024Z	 1240 Quit	
2016-08-25T19:12:53.120196Z	 1239 Quit	
2016-08-25T19:12:53.120385Z	 1238 Quit	
2016-08-25T19:12:53.120544Z	 1237 Quit	
2016-08-25T19:12:57.001570Z	 1257 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.005088Z	 1257 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.021221Z	 1257 Query	SET NAMES latin1
2016-08-25T19:12:57.021391Z	 1257 Query	SET character_set_results = NULL
2016-08-25T19:12:57.021695Z	 1257 Query	SET autocommit=1
2016-08-25T19:12:57.023581Z	 1258 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.023830Z	 1258 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.024355Z	 1258 Query	SET NAMES latin1
2016-08-25T19:12:57.024465Z	 1258 Query	SET character_set_results = NULL
2016-08-25T19:12:57.024576Z	 1258 Query	SET autocommit=1
2016-08-25T19:12:57.025808Z	 1259 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.025999Z	 1259 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.026413Z	 1259 Query	SET NAMES latin1
2016-08-25T19:12:57.026510Z	 1259 Query	SET character_set_results = NULL
2016-08-25T19:12:57.026620Z	 1259 Query	SET autocommit=1
2016-08-25T19:12:57.027645Z	 1260 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.027795Z	 1260 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.028240Z	 1260 Query	SET NAMES latin1
2016-08-25T19:12:57.028331Z	 1260 Query	SET character_set_results = NULL
2016-08-25T19:12:57.028421Z	 1260 Query	SET autocommit=1
2016-08-25T19:12:57.029318Z	 1261 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.029480Z	 1261 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.029828Z	 1261 Query	SET NAMES latin1
2016-08-25T19:12:57.029922Z	 1261 Query	SET character_set_results = NULL
2016-08-25T19:12:57.030031Z	 1261 Query	SET autocommit=1
2016-08-25T19:12:57.030964Z	 1262 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.031126Z	 1262 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.031468Z	 1262 Query	SET NAMES latin1
2016-08-25T19:12:57.031773Z	 1262 Query	SET character_set_results = NULL
2016-08-25T19:12:57.031883Z	 1262 Query	SET autocommit=1
2016-08-25T19:12:57.032793Z	 1263 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.032961Z	 1263 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.033374Z	 1263 Query	SET NAMES latin1
2016-08-25T19:12:57.033483Z	 1263 Query	SET character_set_results = NULL
2016-08-25T19:12:57.033616Z	 1263 Query	SET autocommit=1
2016-08-25T19:12:57.034724Z	 1264 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.034897Z	 1264 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.035293Z	 1264 Query	SET NAMES latin1
2016-08-25T19:12:57.035391Z	 1264 Query	SET character_set_results = NULL
2016-08-25T19:12:57.035486Z	 1264 Query	SET autocommit=1
2016-08-25T19:12:57.036439Z	 1265 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.036612Z	 1265 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.037011Z	 1265 Query	SET NAMES latin1
2016-08-25T19:12:57.037108Z	 1265 Query	SET character_set_results = NULL
2016-08-25T19:12:57.037225Z	 1265 Query	SET autocommit=1
2016-08-25T19:12:57.038247Z	 1266 Connect	root@localhost on election using TCP/IP
2016-08-25T19:12:57.038430Z	 1266 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:12:57.038791Z	 1266 Query	SET NAMES latin1
2016-08-25T19:12:57.038886Z	 1266 Query	SET character_set_results = NULL
2016-08-25T19:12:57.039000Z	 1266 Query	SET autocommit=1
2016-08-25T19:13:08.770850Z	 1266 Query	set session transaction read only
2016-08-25T19:13:08.771154Z	 1266 Query	SET autocommit=0
2016-08-25T19:13:08.786644Z	 1266 Query	select count(voter0_.id) as col_0_0_ from voters voter0_
2016-08-25T19:13:08.790535Z	 1266 Query	select voter0_.id as id1_3_, voter0_.age as age2_3_, voter0_.gender as gender3_3_, voter0_.name as name4_3_, voter0_.version as version5_3_ from voters voter0_ limit 3
2016-08-25T19:13:08.797731Z	 1266 Query	commit
2016-08-25T19:13:08.797990Z	 1266 Query	SET autocommit=1
2016-08-25T19:13:08.798401Z	 1266 Query	select @@session.tx_read_only
2016-08-25T19:13:08.798681Z	 1266 Query	set session transaction read write
2016-08-25T19:13:26.938698Z	 1266 Query	set session transaction read only
2016-08-25T19:13:26.938884Z	 1266 Query	SET autocommit=0
2016-08-25T19:13:26.939624Z	 1266 Query	select count(voter0_.id) as col_0_0_ from voters voter0_
2016-08-25T19:13:26.940635Z	 1266 Query	select voter0_.id as id1_3_, voter0_.age as age2_3_, voter0_.gender as gender3_3_, voter0_.name as name4_3_, voter0_.version as version5_3_ from voters voter0_ limit 6, 3
2016-08-25T19:13:26.942113Z	 1266 Query	commit
2016-08-25T19:13:26.942326Z	 1266 Query	SET autocommit=1
2016-08-25T19:13:26.942614Z	 1266 Query	select @@session.tx_read_only
2016-08-25T19:13:26.942903Z	 1266 Query	set session transaction read write
2016-08-25T19:13:38.353677Z	 1266 Query	SELECT 1
2016-08-25T19:13:38.353990Z	 1266 Query	set session transaction read only
2016-08-25T19:13:38.354177Z	 1266 Query	SET autocommit=0
2016-08-25T19:13:38.369448Z	 1266 Query	select count(candidate0_.id) as col_0_0_ from candidates candidate0_
2016-08-25T19:13:38.370140Z	 1266 Query	select candidate0_.id as id1_0_, candidate0_.name as name2_0_, candidate0_.party as party3_0_, candidate0_.position as position4_0_, candidate0_.state_id as state_id6_0_, candidate0_.version as version5_0_ from candidates candidate0_ limit 3
2016-08-25T19:13:38.372962Z	 1266 Query	select state0_.id as id1_2_0_, state0_.electoral_votes as electora2_2_0_, state0_.state as state3_2_0_, state0_.version as version4_2_0_ from states state0_ where state0_.id=3
2016-08-25T19:13:38.379419Z	 1266 Query	select state0_.id as id1_2_0_, state0_.electoral_votes as electora2_2_0_, state0_.state as state3_2_0_, state0_.version as version4_2_0_ from states state0_ where state0_.id=4
2016-08-25T19:13:38.380112Z	 1266 Query	select state0_.id as id1_2_0_, state0_.electoral_votes as electora2_2_0_, state0_.state as state3_2_0_, state0_.version as version4_2_0_ from states state0_ where state0_.id=5
2016-08-25T19:13:38.380711Z	 1266 Query	commit
2016-08-25T19:13:38.380856Z	 1266 Query	SET autocommit=1
2016-08-25T19:13:38.381095Z	 1266 Query	select @@session.tx_read_only
2016-08-25T19:13:38.381376Z	 1266 Query	set session transaction read write
2016-08-25T19:13:38.387123Z	 1266 Query	select voters0_.candidate_id as candidat1_1_0_, voters0_.voter_id as voter_id2_1_0_, voter1_.id as id1_3_1_, voter1_.age as age2_3_1_, voter1_.gender as gender3_3_1_, voter1_.name as name4_3_1_, voter1_.version as version5_3_1_ from candidates_voters voters0_ inner join voters voter1_ on voters0_.voter_id=voter1_.id where voters0_.candidate_id=1
2016-08-25T19:13:38.390108Z	 1266 Query	select voters0_.candidate_id as candidat1_1_0_, voters0_.voter_id as voter_id2_1_0_, voter1_.id as id1_3_1_, voter1_.age as age2_3_1_, voter1_.gender as gender3_3_1_, voter1_.name as name4_3_1_, voter1_.version as version5_3_1_ from candidates_voters voters0_ inner join voters voter1_ on voters0_.voter_id=voter1_.id where voters0_.candidate_id=2
2016-08-25T19:13:38.390966Z	 1266 Query	select voters0_.candidate_id as candidat1_1_0_, voters0_.voter_id as voter_id2_1_0_, voter1_.id as id1_3_1_, voter1_.age as age2_3_1_, voter1_.gender as gender3_3_1_, voter1_.name as name4_3_1_, voter1_.version as version5_3_1_ from candidates_voters voters0_ inner join voters voter1_ on voters0_.voter_id=voter1_.id where voters0_.candidate_id=3
2016-08-25T19:13:48.143727Z	 1266 Query	set session transaction read only
2016-08-25T19:13:48.143964Z	 1266 Query	SET autocommit=0
2016-08-25T19:13:48.144746Z	 1266 Query	select count(candidate0_.id) as col_0_0_ from candidates candidate0_
2016-08-25T19:13:48.145577Z	 1266 Query	select candidate0_.id as id1_0_, candidate0_.name as name2_0_, candidate0_.party as party3_0_, candidate0_.position as position4_0_, candidate0_.state_id as state_id6_0_, candidate0_.version as version5_0_ from candidates candidate0_ limit 6, 3
2016-08-25T19:13:48.146501Z	 1266 Query	select state0_.id as id1_2_0_, state0_.electoral_votes as electora2_2_0_, state0_.state as state3_2_0_, state0_.version as version4_2_0_ from states state0_ where state0_.id=8
2016-08-25T19:13:48.147803Z	 1266 Query	select state0_.id as id1_2_0_, state0_.electoral_votes as electora2_2_0_, state0_.state as state3_2_0_, state0_.version as version4_2_0_ from states state0_ where state0_.id=7
2016-08-25T19:13:48.148618Z	 1266 Query	commit
2016-08-25T19:13:48.148802Z	 1266 Query	SET autocommit=1
2016-08-25T19:13:48.149074Z	 1266 Query	select @@session.tx_read_only
2016-08-25T19:13:48.149404Z	 1266 Query	set session transaction read write
2016-08-25T19:13:48.150331Z	 1266 Query	select voters0_.candidate_id as candidat1_1_0_, voters0_.voter_id as voter_id2_1_0_, voter1_.id as id1_3_1_, voter1_.age as age2_3_1_, voter1_.gender as gender3_3_1_, voter1_.name as name4_3_1_, voter1_.version as version5_3_1_ from candidates_voters voters0_ inner join voters voter1_ on voters0_.voter_id=voter1_.id where voters0_.candidate_id=7
2016-08-25T19:13:48.151006Z	 1266 Query	select voters0_.candidate_id as candidat1_1_0_, voters0_.voter_id as voter_id2_1_0_, voter1_.id as id1_3_1_, voter1_.age as age2_3_1_, voter1_.gender as gender3_3_1_, voter1_.name as name4_3_1_, voter1_.version as version5_3_1_ from candidates_voters voters0_ inner join voters voter1_ on voters0_.voter_id=voter1_.id where voters0_.candidate_id=8
2016-08-25T19:13:48.151619Z	 1266 Query	select voters0_.candidate_id as candidat1_1_0_, voters0_.voter_id as voter_id2_1_0_, voter1_.id as id1_3_1_, voter1_.age as age2_3_1_, voter1_.gender as gender3_3_1_, voter1_.name as name4_3_1_, voter1_.version as version5_3_1_ from candidates_voters voters0_ inner join voters voter1_ on voters0_.voter_id=voter1_.id where voters0_.candidate_id=9
2016-08-25T19:13:56.447771Z	 1266 Query	set session transaction read only
2016-08-25T19:13:56.447979Z	 1266 Query	SET autocommit=0
2016-08-25T19:13:56.451827Z	 1266 Query	select count(state0_.id) as col_0_0_ from states state0_
2016-08-25T19:13:56.452536Z	 1266 Query	select state0_.id as id1_2_, state0_.electoral_votes as electora2_2_, state0_.state as state3_2_, state0_.version as version4_2_ from states state0_ limit 3
2016-08-25T19:13:56.453408Z	 1266 Query	commit
2016-08-25T19:13:56.453631Z	 1266 Query	SET autocommit=1
2016-08-25T19:13:56.453861Z	 1266 Query	select @@session.tx_read_only
2016-08-25T19:13:56.454136Z	 1266 Query	set session transaction read write
2016-08-25T19:14:08.353762Z	 1266 Query	SELECT 1
2016-08-25T19:14:08.354069Z	 1266 Query	set session transaction read only
2016-08-25T19:14:08.354549Z	 1266 Query	SET autocommit=0
2016-08-25T19:14:08.355638Z	 1266 Query	select count(state0_.id) as col_0_0_ from states state0_
2016-08-25T19:14:08.356165Z	 1266 Query	select state0_.id as id1_2_, state0_.electoral_votes as electora2_2_, state0_.state as state3_2_, state0_.version as version4_2_ from states state0_ limit 6, 3
2016-08-25T19:14:08.356935Z	 1266 Query	commit
2016-08-25T19:14:08.357111Z	 1266 Query	SET autocommit=1
2016-08-25T19:14:08.357346Z	 1266 Query	select @@session.tx_read_only
2016-08-25T19:14:08.357607Z	 1266 Query	set session transaction read write
2016-08-25T19:30:06.449536Z	 1266 Quit	
2016-08-25T19:30:06.450236Z	 1265 Quit	
2016-08-25T19:30:06.450288Z	 1264 Quit	
2016-08-25T19:30:06.450351Z	 1263 Quit	
2016-08-25T19:30:06.450355Z	 1262 Quit	
2016-08-25T19:30:06.450404Z	 1261 Quit	
2016-08-25T19:30:06.450440Z	 1260 Quit	
2016-08-25T19:30:06.450471Z	 1259 Quit	
2016-08-25T19:30:06.450528Z	 1258 Quit	
2016-08-25T19:30:06.450560Z	 1257 Quit	
2016-08-25T19:30:10.237432Z	 1267 Connect	root@localhost on election using TCP/IP
2016-08-25T19:30:10.241131Z	 1267 Query	/* mysql-connector-java-5.1.39 ( Revision: 3289a357af6d09ecc1a10fd3c26e95183e5790ad ) */SELECT  @@session.auto_increment_increment AS auto_increment_increment, @@character_set_client AS character_set_client, @@character_set_connection AS character_set_connection, @@character_set_results AS character_set_results, @@character_set_server AS character_set_server, @@init_connect AS init_connect, @@interactive_timeout AS interactive_timeout, @@license AS license, @@lower_case_table_names AS lower_case_table_names, @@max_allowed_packet AS max_allowed_packet, @@net_buffer_length AS net_buffer_length, @@net_write_timeout AS net_write_timeout, @@query_cache_size AS query_cache_size, @@query_cache_type AS query_cache_type, @@sql_mode AS sql_mode, @@system_time_zone AS system_time_zone, @@time_zone AS time_zone, @@tx_isolation AS tx_isolation, @@wait_timeout AS wait_timeout
2016-08-25T19:30:10.257709Z	 1267 Query	SET NAMES latin1
2016-08-25T19:30:10.257878Z	 1267 Query	SET character_set_results = NULL
2016-08-25T19:30:10.258186Z	 1267 Query	SET autocommit=1
2016-08-25T19:30:10.260134Z	 1268 Connect	root@localhost on election using TCP/IP
